Id,Servicio wifi a bordo,Hora de salida/llegada conveniente,Facilidad de reserva en línea,Ubicación de la puerta,Alimentos y bebidas,Embarque en línea,Comodidad del asiento,Entretenimiento a bordo,Servicio a bordo,Servicio de sala de piernas,Manejo de equipaje,Servicio de facturación,Limpieza
119074,3,3,2,3,3,3,3,3,4,3,5,4,3
13395,0,1,0,4,4,0,4,4,1,4,4,4,4
108871,4,1,4,2,5,4,5,5,2,3,2,1,5
104029,0,0,0,3,4,0,3,4,4,2,4,5,4
12025,3,3,3,3,4,2,4,5,5,5,5,4,1
42755,4,4,4,4,2,4,5,3,3,3,3,3,3
32936,3,5,3,1,1,3,1,1,4,2,5,3,1
53978,3,2,3,3,3,3,3,5,5,3,5,2,4
70029,2,2,2,2,3,4,3,3,4,4,4,4,3
96407,3,4,4,2,3,4,3,3,4,3,3,5,3
127129,3,5,3,2,2,3,1,2,3,5,4,5,2
113946,1,3,1,1,5,5,4,4,4,4,4,4,5
40606,3,4,0,3,3,0,3,3,4,5,3,4,3
7742,3,3,3,2,3,3,5,3,4,1,5,2,3
128529,2,1,2,3,1,4,3,4,4,2,4,1,3
80556,2,2,2,2,4,4,4,3,4,5,4,4,4
22155,2,2,2,2,4,4,4,2,3,2,2,4,4
56314,3,1,3,4,2,3,2,2,4,1,3,4,2
82206,1,1,1,1,3,4,5,1,1,2,1,3,4
68344,5,5,5,5,4,4,4,4,3,4,5,5,4
18464,4,3,3,4,1,3,1,1,2,5,5,3,1
129310,3,3,3,3,2,4,5,5,5,5,5,3,3
70613,1,1,1,1,3,5,5,4,4,4,4,3,3
8558,4,5,4,5,1,1,4,1,3,1,4,3,1
86840,5,2,2,2,5,2,2,5,5,5,5,2,5
122170,2,2,2,2,4,4,5,4,4,5,4,3,5
24839,1,1,1,4,4,1,4,4,4,2,4,2,4
87935,5,0,5,1,3,5,4,3,4,5,4,5,3
10735,2,5,5,5,2,2,2,2,4,2,3,2,2
118083,3,1,1,1,5,3,4,3,3,3,3,2,2
15189,2,5,5,5,5,3,3,2,2,2,2,1,1
116832,1,1,1,1,4,4,5,4,4,4,4,3,3
99415,4,4,4,4,4,4,2,5,5,5,5,4,4
111821,2,5,2,5,2,3,5,2,2,2,2,3,4
60089,4,4,4,4,5,5,4,5,5,5,5,5,5
51644,3,1,1,1,3,3,3,3,4,4,3,4,3
129771,3,4,3,3,1,3,5,1,4,2,5,5,1
5412,4,4,4,4,4,5,4,4,4,4,4,3,5
98444,3,0,3,4,3,3,3,3,1,4,5,1,3
39113,3,2,2,2,3,4,3,3,1,2,1,2,3
36518,5,5,3,5,5,5,5,5,2,4,4,1,5
119576,3,2,3,4,2,3,3,3,3,3,3,2,1
57227,2,3,2,5,1,2,1,1,2,5,2,5,1
107365,1,5,1,4,2,1,4,2,4,2,5,4,2
233,3,4,4,4,1,4,1,1,2,3,3,1,1
70295,2,5,2,2,4,2,4,4,4,5,5,4,4
110124,1,1,5,1,4,4,4,4,2,4,4,4,4
46382,3,3,3,4,4,3,4,4,1,3,2,4,4
121254,1,0,1,1,2,1,2,2,3,3,2,4,2
92891,4,4,4,4,5,4,5,3,3,4,5,3,4
57816,5,5,5,5,3,5,5,2,2,2,2,4,3
36109,2,4,3,2,4,4,5,4,4,3,4,4,3
1770,5,0,5,2,3,5,3,3,3,5,5,3,3
70400,4,4,4,4,4,1,2,4,4,4,4,2,2
75299,2,1,2,4,1,2,1,1,3,1,2,4,1
121885,4,4,4,5,5,4,5,5,4,4,4,3,5
93772,4,3,3,3,2,3,2,2,1,3,4,4,2
15078,1,1,1,1,5,5,1,4,4,4,4,4,1
17597,2,1,2,3,2,2,2,2,1,3,4,1,2
4927,4,4,4,4,3,4,4,5,5,5,5,4,5
32994,3,2,3,4,2,3,3,3,3,3,1,1,2
8213,4,3,1,3,2,4,3,3,3,4,3,1,4
53073,4,5,5,5,4,4,4,4,2,2,4,1,4
19789,2,5,3,4,5,3,4,5,4,3,5,3,5
84270,3,4,4,4,1,4,3,3,3,3,3,4,2
74151,4,1,1,1,2,3,4,4,4,3,4,1,2
117893,4,4,4,4,5,4,4,4,4,4,4,3,3
15249,4,4,2,3,2,2,2,2,1,5,3,1,2
114937,4,4,4,4,5,5,4,4,4,4,4,5,5
85861,4,4,4,4,2,4,4,5,5,5,5,5,3
17158,1,1,1,3,1,1,2,1,4,5,3,4,1
128028,2,2,2,4,5,2,5,5,5,5,4,3,5
3109,1,3,2,2,4,2,4,4,5,4,2,4,4
6332,5,5,5,3,2,5,2,2,4,3,5,4,2
129473,4,4,4,4,4,4,4,4,4,5,4,4,4
70511,4,4,4,1,4,4,4,4,4,4,4,3,4
8529,1,5,1,4,4,1,4,4,4,3,4,5,4
44101,3,1,3,3,3,3,3,3,4,2,3,2,3
20031,2,2,2,2,2,5,1,4,4,4,4,5,5
2103,1,2,1,2,2,1,2,2,4,5,1,3,2
33484,4,4,4,4,2,3,5,4,4,4,4,5,3
41094,5,1,1,1,5,2,3,5,5,5,5,4,4
76419,4,4,4,4,4,4,4,3,2,4,5,4,4
107120,1,1,1,1,1,1,5,1,5,5,4,4,1
109543,4,1,3,2,4,3,4,4,3,5,2,4,4
86687,2,4,3,3,1,3,4,5,5,3,2,1,3
106144,2,1,1,1,5,2,3,2,2,2,2,4,3
126649,5,4,5,2,2,5,2,2,4,2,5,5,2
5451,3,4,4,4,3,1,1,3,3,4,3,4,3
99445,5,0,5,2,5,5,5,5,4,5,5,5,5
44102,1,1,1,1,4,1,4,5,5,5,5,5,3
81994,3,3,3,3,2,3,2,2,1,4,4,1,2
54677,4,4,4,4,2,5,1,4,4,4,4,3,5
32338,0,5,0,1,3,4,4,2,2,2,2,4,5
56855,1,4,2,4,2,3,5,3,5,5,5,5,5
5993,5,5,5,5,3,5,5,3,3,3,3,5,5
100442,4,4,4,3,4,4,2,4,1,2,4,3,4
74164,1,4,0,4,5,0,5,5,3,2,5,5,5
59220,1,4,1,1,5,1,5,5,3,3,3,5,5
47033,3,3,3,3,2,2,1,4,4,4,4,2,1
51724,2,5,2,3,5,2,5,5,5,5,5,4,5
107246,4,4,4,4,4,5,4,5,5,5,5,3,3
102045,1,4,4,4,5,2,3,1,1,1,1,2,1
80996,1,4,4,4,5,4,4,1,1,1,1,1,2
55696,2,2,2,2,4,5,4,3,3,4,3,5,4
4705,2,5,2,3,1,4,3,3,3,2,3,4,2
124533,2,3,5,5,1,3,3,2,2,2,2,1,2
89236,3,3,3,3,5,5,5,5,5,5,5,3,4
27404,4,1,1,1,4,4,4,4,4,3,1,5,4
66299,4,4,2,4,4,5,4,4,4,4,4,5,4
90250,3,5,3,3,1,3,1,1,3,4,4,5,1
69604,1,3,1,3,1,5,5,2,5,1,5,5,5
62231,1,1,1,4,4,3,4,4,4,1,4,2,4
127414,3,3,3,4,3,3,3,3,4,5,4,3,3
83287,2,5,2,3,1,2,1,1,3,5,4,5,1
62159,2,5,5,5,5,2,3,2,2,2,2,1,2
89936,3,5,2,3,5,2,5,5,4,4,3,5,5
92960,5,0,4,2,2,4,2,2,5,2,3,4,2
96429,1,5,1,1,3,5,4,3,3,1,3,4,5
20254,3,2,2,2,5,4,4,3,3,3,3,2,1
80034,1,5,1,1,4,1,4,4,1,1,3,3,4
120984,4,5,2,2,3,4,3,4,4,4,4,4,4
58651,2,0,2,2,2,2,2,2,1,3,2,4,2
45129,3,3,3,4,5,3,5,5,1,3,3,2,5
64820,2,2,5,5,2,2,2,2,1,5,3,4,2
22529,4,2,4,4,4,4,4,4,1,3,3,3,4
117917,5,0,4,2,1,4,1,1,5,4,5,5,1
9639,3,4,3,3,5,5,5,2,2,3,2,4,3
91209,3,4,3,3,2,1,3,3,3,3,3,5,1
61396,4,0,4,3,5,4,4,5,3,5,2,4,5
12717,1,1,1,1,5,2,5,4,4,5,4,4,5
82915,3,3,4,4,2,4,2,2,3,1,3,1,2
120263,3,3,3,3,1,3,1,1,3,3,3,2,1
108065,5,5,5,5,5,5,4,4,4,4,4,4,4
122726,4,4,4,4,5,4,4,4,4,4,4,4,3
24852,2,1,1,1,1,2,1,1,2,3,4,4,1
117853,5,5,1,5,2,3,4,4,4,4,4,5,5
81119,5,5,5,5,4,3,4,3,3,3,3,2,4
16367,4,1,4,4,3,4,3,3,3,3,3,3,3
44186,5,5,5,5,5,5,5,5,2,3,3,2,5
113137,3,1,3,3,3,3,3,3,2,3,3,4,3
108721,2,2,2,2,4,4,4,4,4,4,4,4,4
93342,5,5,5,5,4,4,5,4,4,4,4,3,3
75321,2,2,2,2,5,5,5,3,5,3,4,5,5
49436,5,5,5,5,2,4,5,4,4,4,3,1,1
65748,0,3,0,3,1,2,1,3,3,0,3,4,3
102057,3,2,3,2,2,2,3,2,2,3,2,2,4
39468,1,4,1,3,2,1,2,2,3,3,4,2,2
28492,2,4,2,4,2,3,3,4,3,4,5,3,3
64793,4,5,4,5,5,4,5,5,5,5,4,5,5
18513,0,4,0,2,4,4,5,4,3,2,5,5,5
8799,5,0,5,5,4,5,4,4,5,2,5,5,4
92140,4,5,4,5,1,4,1,1,3,3,3,4,1
93211,1,2,1,3,3,3,3,5,5,1,5,2,2
66112,3,2,2,2,5,4,3,3,3,3,3,2,1
108771,4,1,4,4,5,5,4,4,4,5,4,5,4
35164,5,4,4,4,5,5,3,5,3,1,4,1,5
48375,2,4,2,2,5,4,5,3,3,2,3,3,4
46358,2,2,2,2,5,2,5,5,5,1,3,5,5
128508,1,4,1,1,5,1,1,5,4,3,4,5,5
98704,1,1,1,1,4,5,5,2,2,2,2,3,3
18274,5,3,4,3,5,5,5,5,3,2,5,5,5
20972,4,5,4,4,2,4,2,2,3,5,4,3,2
79500,2,2,2,2,4,4,4,4,5,5,4,3,4
93098,3,4,5,5,3,3,4,3,3,3,3,3,3
36733,3,3,3,3,5,4,5,3,3,2,3,4,5
45812,4,3,4,3,5,4,5,5,3,3,4,1,5
65598,4,4,4,1,5,4,5,5,4,2,5,3,5
61803,1,4,1,2,1,1,1,1,4,5,4,5,1
36818,2,4,4,4,2,2,2,2,1,4,3,3,2
32419,1,1,1,1,4,3,4,1,1,1,1,2,2
57621,3,3,3,3,5,4,5,4,4,4,4,3,5
7577,5,5,3,5,5,5,4,4,4,4,4,3,5
40216,2,2,2,3,3,2,3,3,3,3,4,2,3
89656,3,5,5,5,3,3,3,3,2,3,3,2,3
77601,5,5,5,5,3,4,5,4,4,4,4,4,4
13121,2,4,4,4,1,3,3,2,2,2,2,4,1
15903,5,3,5,5,4,4,5,3,3,3,3,3,3
24590,1,0,1,3,2,1,2,2,1,4,2,5,2
39616,1,1,1,3,2,1,2,2,1,3,3,1,2
31853,0,0,0,3,5,0,5,5,1,2,3,2,5
62199,3,1,3,2,1,3,1,1,1,5,3,1,1
70191,0,0,0,5,3,5,5,5,5,5,5,5,5
108648,2,5,2,2,4,2,1,4,2,5,2,5,4
30969,4,2,2,2,3,1,4,4,4,4,4,2,4
77620,3,3,3,3,3,3,3,3,3,4,3,1,3
83491,5,5,5,5,3,4,5,4,4,4,4,3,5
128941,4,4,4,4,4,4,5,5,5,5,5,3,3
22663,5,5,4,5,4,4,4,4,4,5,4,5,3
78836,4,4,4,2,2,4,5,2,3,2,4,4,2
85042,0,0,0,3,1,0,1,1,3,4,5,3,1
36786,3,3,3,3,3,3,3,5,1,4,4,3,3
43842,3,5,3,4,4,3,4,4,1,2,3,2,4
120292,4,4,4,3,5,4,5,5,4,5,5,5,5
70616,1,0,0,3,2,0,4,2,3,5,3,3,2
108944,4,1,1,1,4,4,4,4,4,5,3,4,4
109590,3,3,3,3,3,5,5,5,5,5,5,3,5
29471,4,1,4,3,4,2,3,1,1,4,2,3,4
10953,2,1,3,3,4,3,4,4,1,5,4,3,4
87170,1,1,4,1,4,5,4,4,4,4,4,4,4
40114,0,3,0,1,4,0,4,4,4,1,5,3,4
60959,1,3,3,3,5,4,4,1,1,1,1,4,1
286,3,4,3,3,2,4,5,5,5,4,5,4,4
99504,1,4,1,1,4,1,4,4,4,2,4,5,4
118938,3,1,1,1,3,2,2,3,3,3,3,3,2
28296,4,4,4,4,2,2,1,4,4,4,4,1,3
101005,5,5,5,5,3,4,4,4,4,4,4,5,5
51263,5,3,3,3,5,5,5,5,3,5,1,2,5
1507,5,5,5,5,2,4,4,4,4,4,4,5,3
72911,1,1,1,1,5,5,5,5,5,5,5,4,5
83439,2,1,2,3,4,2,4,4,3,4,3,4,4
39694,4,5,4,3,3,4,5,3,4,4,5,5,3
98976,2,4,2,3,3,2,3,3,5,5,5,3,3
28365,5,3,3,3,5,5,5,5,2,4,2,5,5
54710,3,3,3,3,3,5,4,4,4,4,4,4,1
65308,1,0,0,4,4,3,3,3,3,0,5,1,1
52434,2,5,2,4,3,4,5,4,4,2,4,4,5
36689,2,5,2,4,5,4,4,4,4,2,1,3,3
12776,2,3,2,3,5,2,5,5,2,5,3,4,5
94201,4,0,5,5,1,5,1,1,4,4,4,5,1
81388,2,2,2,3,2,2,2,2,4,5,3,4,2
116463,1,5,1,5,2,1,3,2,5,2,4,5,2
66179,5,4,5,4,4,5,4,4,5,4,4,5,4
88102,4,4,4,4,5,5,5,5,4,4,4,5,5
26949,5,4,5,4,1,5,1,1,1,5,3,1,1
124725,0,2,0,3,3,4,3,1,1,0,1,3,1
115731,3,4,4,4,5,2,2,3,3,3,3,3,1
99559,1,1,1,1,3,5,5,5,5,5,5,4,4
1307,5,5,5,5,3,4,5,5,5,5,5,3,3
79670,2,2,3,1,1,3,1,1,2,4,2,4,1
114149,3,2,2,2,5,3,2,3,3,3,3,2,2
13103,4,4,4,4,1,4,4,4,4,4,4,1,5
59222,5,5,3,5,4,4,5,4,4,4,4,4,3
94357,3,3,3,3,2,4,4,5,5,5,5,4,4
97449,3,3,3,3,3,4,4,4,4,4,4,3,5
125235,3,3,3,3,2,3,3,2,2,1,3,1,2
113769,2,1,0,4,4,0,4,4,4,3,3,3,4
36549,2,2,2,1,2,2,2,2,5,5,2,4,2
108169,4,1,5,2,2,2,3,4,4,5,4,2,1
94873,1,3,1,3,3,1,3,3,2,5,3,3,3
123289,0,4,0,4,2,0,2,2,4,2,4,2,2
20734,1,1,1,3,2,1,2,2,2,2,1,3,2
33889,4,4,4,1,2,4,2,2,4,2,4,2,2
74146,1,2,2,2,1,1,1,1,4,1,4,4,1
55240,1,4,4,4,1,3,4,1,1,1,1,4,4
23104,3,3,3,3,4,4,5,4,1,4,3,2,4
42011,5,5,5,5,5,3,5,5,5,5,5,5,4
115119,2,2,2,2,2,4,4,4,4,5,4,4,5
101659,0,4,0,3,3,0,3,3,4,2,3,5,3
93261,5,5,5,5,5,5,4,4,4,4,4,5,4
106610,1,5,1,5,2,1,2,2,5,5,5,4,2
91460,3,3,3,3,2,4,4,5,5,5,5,3,4
44817,4,3,3,3,4,4,4,4,4,3,3,2,4
115610,3,5,5,5,2,3,3,3,3,3,3,2,1
60041,4,5,4,3,4,4,3,4,4,3,4,4,4
92898,4,4,4,4,3,4,4,4,4,4,5,4,5
31018,1,3,1,4,1,4,3,4,4,1,4,3,1
81392,5,5,5,4,5,5,5,5,5,4,4,3,5
111950,1,1,1,1,5,5,5,5,5,2,5,3,5
80663,1,4,4,4,1,1,1,1,3,1,3,4,1
107035,5,5,5,5,4,4,5,4,4,4,4,5,5
121308,2,2,2,4,4,2,4,4,5,2,5,4,4
123342,3,1,3,2,3,3,3,3,2,1,2,2,3
32903,4,1,4,2,3,4,3,3,1,4,2,4,3
17667,5,0,5,4,1,5,1,1,1,3,2,2,1
6464,3,2,2,2,5,4,3,2,2,3,2,2,2
101707,5,5,5,5,4,4,4,4,3,5,4,3,4
7978,5,5,2,5,2,4,4,4,4,4,4,4,4
110803,3,4,3,4,4,3,5,4,4,2,4,4,4
95617,4,1,1,1,2,3,3,4,4,4,4,3,3
60591,2,4,1,2,1,1,1,1,4,3,5,5,1
54418,1,1,3,1,2,5,4,5,5,5,5,5,2
124866,3,4,4,4,3,3,3,3,4,5,4,1,3
51574,5,4,5,4,4,5,3,4,4,5,2,2,4
114082,2,2,5,2,4,4,3,4,4,4,4,4,4
35331,3,5,5,5,3,3,3,2,1,2,2,3,3
70468,5,5,5,5,3,5,5,4,4,4,4,4,3
119099,3,3,3,3,5,5,4,4,4,4,4,5,3
110397,3,3,3,3,5,3,5,5,4,5,3,1,5
108193,4,4,4,4,4,5,5,5,5,5,5,5,3
29278,3,1,1,1,2,3,3,3,3,3,3,1,4
98147,3,3,3,3,5,5,4,5,5,4,5,3,3
97689,3,3,3,4,1,3,1,1,4,5,3,3,1
20805,2,3,2,4,5,2,5,5,1,5,4,1,5
30441,5,5,3,5,4,5,4,3,3,3,3,4,5
62128,1,1,5,1,5,5,5,5,4,3,3,5,5
50959,3,4,3,3,1,3,1,1,1,4,4,2,1
3920,1,5,1,1,5,1,5,5,4,5,5,3,5
22989,5,1,5,4,4,3,4,2,2,5,2,2,3
111036,3,2,3,3,4,3,4,4,4,3,3,3,4
34805,1,4,1,3,4,1,4,4,1,1,4,2,4
68068,1,1,4,1,5,5,5,5,3,3,4,4,5
117139,3,5,4,2,1,4,1,1,4,2,5,3,1
118651,2,5,5,5,3,4,4,2,2,2,2,3,4
16985,4,4,5,4,4,4,4,4,2,2,4,3,4
85072,3,3,3,3,5,5,5,5,4,5,5,5,5
15670,4,2,2,2,4,4,4,4,5,1,4,3,4
68137,1,1,5,1,1,1,1,1,1,1,3,2,1
123164,1,1,1,1,2,1,1,3,3,5,3,2,5
36845,5,4,5,2,5,5,4,5,3,1,5,3,5
17451,5,4,4,4,5,5,5,5,3,5,5,1,5
45594,2,0,2,3,3,2,3,3,5,4,2,2,3
123709,4,1,0,4,3,4,4,1,1,0,1,2,1
118741,3,4,3,1,3,3,3,3,4,2,5,4,3
46265,1,4,1,4,4,1,3,4,3,1,2,1,4
103439,3,1,1,1,5,4,3,3,3,3,3,1,3
117757,3,2,2,2,3,3,3,3,1,1,3,2,3
23043,5,4,4,4,2,1,2,5,5,5,5,5,5
45009,2,4,2,1,5,2,3,5,1,4,1,4,5
10869,2,5,2,5,2,2,2,2,3,4,2,2,2
113642,2,5,2,3,3,2,3,3,4,2,4,4,3
36913,3,3,3,3,3,3,3,3,5,3,1,4,3
9209,2,3,2,1,2,5,1,2,2,2,4,2,4
110354,3,3,3,3,2,5,4,5,5,5,5,4,5
102344,2,3,4,3,4,3,3,2,2,2,2,1,3
66245,2,4,3,3,4,3,4,4,3,5,4,3,4
2852,4,2,2,2,5,3,3,4,4,4,4,3,1
125304,2,2,2,2,2,2,2,2,1,4,3,2,2
94889,5,3,4,4,5,3,2,5,5,5,5,5,1
119911,5,5,5,5,3,5,4,5,5,5,5,3,3
129586,2,2,2,2,3,2,2,2,2,3,2,4,4
58194,3,3,3,3,3,3,3,3,1,4,4,2,3
78323,2,2,2,2,3,4,4,2,2,2,2,4,5
51948,3,3,3,3,4,3,4,4,4,1,3,1,4
50288,3,4,4,4,3,3,3,3,3,3,3,1,4
9685,1,4,1,4,5,1,5,5,4,1,4,4,5
90835,1,1,1,1,5,1,5,5,4,2,4,3,5
29806,2,5,2,3,5,2,5,5,2,5,3,1,5
127821,1,4,1,1,5,1,5,5,3,3,4,4,5
100724,2,2,2,2,5,5,4,5,5,5,5,5,3
104066,4,4,4,4,4,4,4,4,2,3,4,1,4
45221,3,1,1,1,3,3,3,3,1,1,1,5,3
96106,0,5,0,4,4,0,4,4,5,5,3,4,4
5168,3,3,3,3,2,2,3,3,3,2,3,3,1
85301,1,2,1,3,1,2,3,2,2,1,3,3,4
27576,2,5,2,1,2,2,2,2,5,5,5,4,2
10806,1,4,4,4,1,1,1,1,4,5,4,4,1
82950,2,1,1,1,3,4,4,2,2,2,2,1,4
68820,1,1,1,1,2,2,2,2,4,2,5,4,2
41932,2,4,0,1,3,5,5,2,2,0,2,3,4
94120,3,4,3,2,3,3,3,3,2,5,4,2,3
19301,1,5,3,1,3,3,3,4,4,5,5,3,3
17606,5,2,2,2,5,5,5,5,1,5,3,3,5
17961,5,5,5,2,5,5,4,5,4,3,5,5,5
28871,0,0,0,1,4,0,4,4,2,3,5,1,4
56733,2,5,2,5,5,2,5,5,3,2,5,4,5
59118,4,4,4,4,4,4,4,4,3,1,2,2,4
90580,0,1,1,2,4,1,4,4,3,2,4,5,4
104013,1,5,1,4,2,5,4,3,3,1,3,5,4
58434,1,5,1,3,1,1,1,1,1,5,5,5,1
62768,2,2,2,2,2,2,2,2,3,1,2,2,2
37157,3,3,3,3,5,4,2,4,4,4,4,2,4
43179,4,4,4,4,1,1,2,4,4,4,4,3,4
104829,4,4,4,1,3,4,3,3,5,5,5,3,3
53842,4,5,4,4,4,4,4,4,1,5,3,3,4
16606,3,2,2,3,1,2,1,1,5,3,3,4,1
126600,5,5,1,5,5,5,5,5,5,5,4,5,5
74144,4,4,4,4,2,5,5,4,4,4,4,5,3
8920,3,3,1,3,3,3,3,3,1,3,3,3,3
106271,2,2,3,2,4,4,5,4,4,4,4,3,5
125172,4,5,4,4,2,4,2,2,5,4,5,5,2
62313,3,1,1,1,3,3,4,3,3,3,3,3,4
46105,4,4,4,4,5,5,5,5,4,4,4,4,5
77477,4,4,4,1,2,4,2,2,4,5,5,4,2
59887,2,2,2,2,3,5,4,5,5,5,5,5,5
10298,1,1,1,3,4,1,4,4,3,3,4,3,4
122646,2,1,4,4,3,2,2,2,2,2,2,4,2
119398,5,5,5,5,5,5,4,5,5,5,5,3,4
8223,0,4,0,4,3,4,5,2,2,0,2,4,4
514,5,5,5,5,2,4,4,3,3,4,5,4,4
103577,1,4,1,2,1,1,1,1,4,4,5,3,1
80697,1,1,1,1,3,4,5,4,4,4,4,3,4
129555,1,4,2,1,2,2,2,2,2,5,2,5,2
53107,2,1,1,1,5,4,4,2,2,2,2,2,1
75395,3,3,3,3,5,5,5,5,5,5,5,4,5
19580,3,4,3,3,3,3,3,3,4,2,3,1,3
77032,2,4,2,4,1,2,1,1,2,3,2,5,1
42198,5,1,1,1,2,4,5,4,4,5,4,4,5
6985,3,3,3,3,2,4,4,5,5,5,5,5,4
89822,1,1,1,3,2,1,2,2,4,2,4,3,2
4380,1,1,1,1,3,1,5,5,5,5,3,1,2
108923,4,5,4,3,2,5,4,5,5,4,2,3,5
76291,3,3,3,2,3,1,1,1,3,4,3,1,1
87842,2,2,2,3,5,3,4,4,4,2,3,1,4
98703,1,4,1,4,3,1,3,3,5,3,5,4,3
80641,1,2,1,3,1,1,2,1,1,4,4,4,1
107586,4,4,4,4,4,4,4,4,4,4,4,4,4
92882,2,5,2,2,4,5,4,4,4,4,5,4,4
45533,5,2,2,2,5,5,5,5,2,4,5,3,5
125911,1,2,1,2,4,1,4,4,4,4,2,1,4
86568,2,5,5,5,1,3,3,2,2,2,2,4,4
118847,1,3,0,4,2,0,2,2,4,5,4,1,2
102099,3,3,3,3,4,4,4,5,3,4,5,4,4
88925,2,2,2,2,5,5,5,4,4,4,4,5,3
89716,2,3,2,3,3,2,3,3,1,4,3,1,3
54873,1,1,1,1,2,3,3,4,4,4,4,2,4
4354,3,1,1,1,5,4,4,3,3,3,3,1,4
1609,4,5,5,5,2,3,3,3,3,3,4,2,2
46669,4,2,2,2,4,4,4,4,1,3,3,3,4
2420,5,4,5,2,5,5,5,5,3,3,5,3,5
86676,4,2,4,1,4,4,4,4,4,5,4,3,4
122412,5,0,0,4,4,5,2,4,5,3,4,4,4
112547,4,4,4,2,2,4,2,2,5,3,5,3,2
81539,1,5,1,2,3,1,3,3,5,3,3,3,3
44355,4,4,4,4,4,5,4,4,3,5,3,2,4
55564,0,0,0,1,2,0,2,2,4,2,5,4,2
81036,4,4,4,4,4,5,4,3,3,3,3,4,3
62565,5,5,2,5,4,4,4,4,5,5,5,4,4
74322,2,2,2,2,5,5,5,4,4,4,4,5,5
67090,2,2,2,4,2,2,2,2,3,4,5,5,2
51430,2,3,2,1,4,2,3,1,1,2,1,3,4
99815,0,2,0,4,5,3,3,4,4,0,4,1,2
3643,1,1,1,1,4,5,4,4,4,4,4,3,3
97188,4,4,4,1,4,4,4,3,3,4,2,5,4
38294,1,3,1,1,4,4,4,3,1,4,2,4,4
96883,3,5,3,3,5,3,5,5,5,3,5,5,5
31773,2,1,2,4,5,2,5,5,4,4,4,1,5
53367,2,5,5,5,2,2,2,2,2,4,4,2,2
5512,4,2,2,2,1,3,4,4,4,4,4,2,1
22172,2,2,2,3,4,2,4,4,1,3,3,3,4
92685,2,4,2,4,4,2,4,4,2,1,3,3,4
81531,1,5,5,5,1,2,3,1,1,2,1,1,4
64202,1,1,3,1,1,1,1,1,4,4,3,1,1
64306,4,4,5,4,3,5,5,4,4,4,4,3,5
17380,2,1,3,3,5,4,3,2,2,2,2,2,2
33631,2,3,2,3,1,2,1,1,5,3,5,1,1
109499,3,3,3,3,5,5,4,4,4,4,4,4,5
94745,2,2,2,2,5,5,4,5,5,5,5,5,4
126484,4,4,5,4,1,3,4,4,4,4,4,3,4
90246,2,5,5,5,4,3,4,2,2,2,2,2,3
109782,2,2,2,4,2,2,2,2,4,5,4,4,2
112610,3,3,3,3,3,4,2,4,4,4,4,3,4
72338,1,1,1,4,5,1,5,5,3,3,5,4,5
93939,3,3,3,3,3,4,3,3,4,4,4,2,3
126750,3,2,3,4,4,3,4,4,1,5,4,3,4
36975,5,5,5,5,5,5,5,5,4,5,2,5,5
3017,1,4,4,4,5,2,2,1,1,1,1,2,4
93973,3,2,3,2,4,3,4,4,3,1,3,2,4
69643,2,2,2,2,1,4,4,2,2,3,2,3,2
123218,3,2,3,3,5,3,1,5,4,3,4,1,5
122185,4,4,4,4,5,4,5,3,3,4,3,5,5
16656,3,4,4,4,3,3,3,3,1,2,4,3,3
57284,4,5,4,5,5,4,5,5,5,3,4,3,5
114246,1,1,1,1,4,4,4,4,5,3,5,3,4
84364,1,1,1,1,4,4,5,5,5,5,5,5,5
53261,3,3,3,2,4,3,1,4,5,5,5,4,4
69411,2,3,3,3,1,4,3,2,2,2,2,3,4
38637,3,3,2,3,4,4,4,4,5,3,4,3,4
125026,3,3,3,3,5,3,5,5,1,4,5,4,5
41620,0,0,0,3,2,0,2,2,5,5,4,4,2
38761,4,4,2,4,4,4,3,4,3,1,1,1,4
3189,2,3,3,3,4,3,4,3,3,3,2,2,2
26509,3,5,3,4,3,3,3,3,4,4,4,4,3
38521,2,2,2,2,2,2,2,2,4,4,5,3,2
11753,2,1,1,1,2,2,2,2,3,5,2,3,2
45683,3,3,3,3,1,4,5,4,4,4,4,1,5
23806,1,5,1,1,1,1,5,4,4,4,4,2,5
73308,5,4,4,1,4,4,5,4,3,3,4,5,4
17747,0,5,0,1,1,0,1,1,4,4,5,5,1
46329,3,3,5,3,1,5,1,1,2,5,3,3,1
27803,3,3,3,3,2,4,4,3,3,2,3,3,2
41993,5,4,4,4,5,1,3,5,5,5,5,2,1
20855,4,4,4,4,1,4,1,1,5,2,4,5,1
42032,3,3,3,3,2,4,1,5,5,5,5,5,5
42506,4,3,4,3,4,4,3,5,5,4,5,4,2
36484,4,4,4,4,5,4,5,5,3,5,3,2,5
33321,5,1,1,1,5,5,5,5,3,5,5,2,5
49440,5,5,5,5,1,5,5,5,5,5,5,3,5
117775,3,3,3,3,2,3,4,4,4,4,4,4,5
98812,4,4,4,4,2,2,2,2,5,5,4,5,2
113150,2,2,2,2,2,5,4,4,4,4,4,3,4
101662,3,5,5,5,3,3,3,3,3,3,3,1,2
76362,2,4,2,4,3,5,5,5,5,2,5,3,4
103160,2,2,5,2,2,4,5,5,5,5,5,3,3
6054,3,4,3,3,5,3,5,5,3,3,5,3,5
52694,2,3,5,3,4,3,3,3,3,2,3,2,4
81256,0,0,0,3,4,0,4,4,4,3,5,5,4
115026,1,1,3,1,5,5,5,5,5,4,4,3,5
